Scope 3 Category,ERP ID,Item Name,自動匹配係數,Spec/Grade,Qty,Unit,Total (TWD),Mapping Hint,lookup_keyword,lookup_factor_name,lookup_factor_value,lookup_factor_unit,match_status,match_mode,matched_tier,matched_tier_name,matched_name,matched_emission_factor,matched_unit,matched_source,matched_region,matched_base_year,matched_similarity,match_warning,candidate_count,query_text,source_type,source_sheet,calculated_co2e_kg,calculated_co2e_t,calculation_status,calculation_basis
Category 1 (Purchased Goods),EXP-10040,印刷電路板 (PCB),0,FR-4 8-Layer / Halogen Free,410,m2,1394000,Spend-based Factor,PCB,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,印刷電路板 (PCB) FR-4 8-Layer / Halogen Free C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,158.916,0.158916,已計算,"Total(TWD) 1,394,000 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10041,印刷電路板 (PCB),0.000114,FR-4 8-Layer / Halogen Free,1623,m2,5518200,Spend-based Factor,PCB,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,印刷電路板 (PCB) FR-4 8-Layer / Halogen Free C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,629.0748,0.6290748,已計算,"Total(TWD) 5,518,200 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10042,鋁合金機殼 (Al-Alloy),0.000114,AL6061 Anodized,1623,kg,292140,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,13137.65294814,13.13765294814,已計算,Qty 1623 kg -> 1623 kg; * factor
Category 1 (Purchased Goods),EXP-10043,鋁合金機殼 (Al-Alloy),0.000114,AL6061 Anodized,773,kg,139140,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,6257.18159514,6.25718159514,已計算,Qty 773 kg -> 773 kg; * factor
Category 1 (Purchased Goods),EXP-10044,積體電路 (IC) SOC,0,7nm Node / High Performance,26,pcs,32500,Spend-based Factor,IC,C-261 半導體製造業 (EEIO),0.000088,元,已匹配,係數對照表,0,係數對照表,C-261 半導體製造業 (EEIO),0.000088,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,積體電路 (IC) SOC 7nm Node / High Performance C-261 半導體製造業 (EEIO),procurement_workbook,電子資通訊製造業,2.86,0.00286,已計算,"Total(TWD) 32,500 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10045,鋁合金機殼 (Al-Alloy),0,AL6061 Anodized,644,kg,115920,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,5212.96888392,5.21296888392,已計算,Qty 644 kg -> 644 kg; * factor
Category 1 (Purchased Goods),EXP-10046,鋁合金機殼 (Al-Alloy),0.000088,AL6061 Anodized,46,kg,8280,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,372.35492028,0.37235492028,已計算,Qty 46 kg -> 46 kg; * factor
Category 1 (Purchased Goods),EXP-10047,MLCC 電容,0,0402 X7R 10uF,3525,pcs,529,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.060306,0.000060306,已計算,Total(TWD) 529 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10048,印刷電路板 (PCB),0,FR-4 8-Layer / Halogen Free,3539,m2,12032600,Spend-based Factor,PCB,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,印刷電路板 (PCB) FR-4 8-Layer / Halogen Free C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,1371.7164,1.3717164,已計算,"Total(TWD) 12,032,600 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10049,MLCC 電容,0.000114,0402 X7R 10uF,4475,pcs,671,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.076494,0.000076494,已計算,Total(TWD) 671 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10050,鋁合金機殼 (Al-Alloy),0.000114,AL6061 Anodized,4851,kg,873180,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,39267.25474518,39.26725474518,已計算,Qty 4851 kg -> 4851 kg; * factor
Category 1 (Purchased Goods),EXP-10051,鋁合金機殼 (Al-Alloy),0.000114,AL6061 Anodized,3292,kg,592560,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,26647.66081656,26.64766081656,已計算,Qty 3292 kg -> 3292 kg; * factor
Category 1 (Purchased Goods),EXP-10052,積體電路 (IC) SOC,0,7nm Node / High Performance,804,pcs,1005000,Spend-based Factor,IC,C-261 半導體製造業 (EEIO),0.000088,元,已匹配,係數對照表,0,係數對照表,C-261 半導體製造業 (EEIO),0.000088,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,積體電路 (IC) SOC 7nm Node / High Performance C-261 半導體製造業 (EEIO),procurement_workbook,電子資通訊製造業,88.44,0.08844,已計算,"Total(TWD) 1,005,000 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10053,MLCC 電容,0,0402 X7R 10uF,424,pcs,64,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.007296,0.000007296,已計算,Total(TWD) 64 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10054,MLCC 電容,0.000088,0402 X7R 10uF,4729,pcs,709,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.080826,0.000080826,已計算,Total(TWD) 709 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10055,鋰離子電池組,0.000114,5000mAh / 3.7V,2212,pcs,464520,Spend-based Factor,,,,,已匹配,標準門檻,1,Tier 1 - 台灣本地,電池感應式水龍頭(HB-4100LR),19.41,kg,Taiwan EPA,TW,2015,0.848494172096252,,3,鋰離子電池組 5000mAh / 3.7V,procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=pcs, factor_unit=kg"
Category 1 (Purchased Goods),EXP-10056,鋰離子電池組,0.000114,5000mAh / 3.7V,1252,pcs,262920,Spend-based Factor,,,,,已匹配,標準門檻,1,Tier 1 - 台灣本地,電池感應式水龍頭(HB-4100LR),19.41,kg,Taiwan EPA,TW,2015,0.848494172096252,,3,鋰離子電池組 5000mAh / 3.7V,procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=pcs, factor_unit=kg"
Category 1 (Purchased Goods),EXP-10057,鋰離子電池組,0,5000mAh / 3.7V,4170,pcs,875700,Spend-based Factor,,,,,已匹配,標準門檻,1,Tier 1 - 台灣本地,電池感應式水龍頭(HB-4100LR),19.41,kg,Taiwan EPA,TW,2015,0.848494172096252,,3,鋰離子電池組 5000mAh / 3.7V,procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=pcs, factor_unit=kg"
Category 1 (Purchased Goods),EXP-10058,鋁合金機殼 (Al-Alloy),0,AL6061 Anodized,2643,kg,475740,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,21394.21857174,21.39421857174,已計算,Qty 2643 kg -> 2643 kg; * factor
Category 1 (Purchased Goods),EXP-10059,MLCC 電容,0,0402 X7R 10uF,2724,pcs,409,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.046626,0.000046626,已計算,Total(TWD) 409 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10060,積體電路 (IC) SOC,0,7nm Node / High Performance,2596,pcs,3245000,Spend-based Factor,IC,C-261 半導體製造業 (EEIO),0.000088,元,已匹配,係數對照表,0,係數對照表,C-261 半導體製造業 (EEIO),0.000088,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,積體電路 (IC) SOC 7nm Node / High Performance C-261 半導體製造業 (EEIO),procurement_workbook,電子資通訊製造業,285.56,0.28556,已計算,"Total(TWD) 3,245,000 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10061,印刷電路板 (PCB),0.000114,FR-4 8-Layer / Halogen Free,4434,m2,15075600,Spend-based Factor,PCB,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,印刷電路板 (PCB) FR-4 8-Layer / Halogen Free C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,1718.6184,1.7186184,已計算,"Total(TWD) 15,075,600 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10062,鋰離子電池組,0.000088,5000mAh / 3.7V,894,pcs,187740,Spend-based Factor,,,,,已匹配,標準門檻,1,Tier 1 - 台灣本地,電池感應式水龍頭(HB-4100LR),19.41,kg,Taiwan EPA,TW,2015,0.848494172096252,,3,鋰離子電池組 5000mAh / 3.7V,procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=pcs, factor_unit=kg"
Category 1 (Purchased Goods),EXP-10063,MLCC 電容,0.000114,0402 X7R 10uF,1666,pcs,250,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.0285,0.0000285,已計算,Total(TWD) 250 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10064,鋰離子電池組,0,5000mAh / 3.7V,3181,pcs,668010,Spend-based Factor,,,,,已匹配,標準門檻,1,Tier 1 - 台灣本地,電池感應式水龍頭(HB-4100LR),19.41,kg,Taiwan EPA,TW,2015,0.848494172096252,,3,鋰離子電池組 5000mAh / 3.7V,procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=pcs, factor_unit=kg"
Category 1 (Purchased Goods),EXP-10065,鋰離子電池組,0.000114,5000mAh / 3.7V,1428,pcs,299880,Spend-based Factor,,,,,已匹配,標準門檻,1,Tier 1 - 台灣本地,電池感應式水龍頭(HB-4100LR),19.41,kg,Taiwan EPA,TW,2015,0.848494172096252,,3,鋰離子電池組 5000mAh / 3.7V,procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=pcs, factor_unit=kg"
Category 1 (Purchased Goods),EXP-10066,鋁合金機殼 (Al-Alloy),0,AL6061 Anodized,712,kg,128160,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,5763.40659216,5.76340659216,已計算,Qty 712 kg -> 712 kg; * factor
Category 1 (Purchased Goods),EXP-10067,MLCC 電容,0,0402 X7R 10uF,4967,pcs,745,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.08493,0.00008493,已計算,Total(TWD) 745 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10068,鋁合金機殼 (Al-Alloy),0,AL6061 Anodized,244,kg,43920,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,1975.10001192,1.97510001192,已計算,Qty 244 kg -> 244 kg; * factor
Category 1 (Purchased Goods),EXP-10069,積體電路 (IC) SOC,0.000114,7nm Node / High Performance,889,pcs,1111250,Spend-based Factor,IC,C-261 半導體製造業 (EEIO),0.000088,元,已匹配,係數對照表,0,係數對照表,C-261 半導體製造業 (EEIO),0.000088,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,積體電路 (IC) SOC 7nm Node / High Performance C-261 半導體製造業 (EEIO),procurement_workbook,電子資通訊製造業,97.79,0.09779,已計算,"Total(TWD) 1,111,250 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10070,MLCC 電容,0,0402 X7R 10uF,3815,pcs,572,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.065208,0.000065208,已計算,Total(TWD) 572 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10071,鋰離子電池組,0.000088,5000mAh / 3.7V,2028,pcs,425880,Spend-based Factor,,,,,已匹配,標準門檻,1,Tier 1 - 台灣本地,電池感應式水龍頭(HB-4100LR),19.41,kg,Taiwan EPA,TW,2015,0.848494172096252,,3,鋰離子電池組 5000mAh / 3.7V,procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=pcs, factor_unit=kg"
Category 1 (Purchased Goods),EXP-10072,MLCC 電容,0.000114,0402 X7R 10uF,2177,pcs,327,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.037278,0.000037278,已計算,Total(TWD) 327 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10073,印刷電路板 (PCB),0,FR-4 8-Layer / Halogen Free,2818,m2,9581200,Spend-based Factor,PCB,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,印刷電路板 (PCB) FR-4 8-Layer / Halogen Free C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,1092.2568,1.0922568,已計算,"Total(TWD) 9,581,200 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10074,MLCC 電容,0.000114,0402 X7R 10uF,1376,pcs,206,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.023484,0.000023484,已計算,Total(TWD) 206 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10075,MLCC 電容,0.000114,0402 X7R 10uF,99,pcs,15,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.00171,0.00000171,已計算,Total(TWD) 15 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10076,印刷電路板 (PCB),0.000114,FR-4 8-Layer / Halogen Free,1950,m2,6630000,Spend-based Factor,PCB,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,印刷電路板 (PCB) FR-4 8-Layer / Halogen Free C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,755.82,0.75582,已計算,"Total(TWD) 6,630,000 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10077,MLCC 電容,0.000114,0402 X7R 10uF,2166,pcs,325,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.03705,0.00003705,已計算,Total(TWD) 325 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10078,MLCC 電容,0.000114,0402 X7R 10uF,4111,pcs,617,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.070338,0.000070338,已計算,Total(TWD) 617 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10079,積體電路 (IC) SOC,0.000114,7nm Node / High Performance,4529,pcs,5661250,Spend-based Factor,IC,C-261 半導體製造業 (EEIO),0.000088,元,已匹配,係數對照表,0,係數對照表,C-261 半導體製造業 (EEIO),0.000088,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,積體電路 (IC) SOC 7nm Node / High Performance C-261 半導體製造業 (EEIO),procurement_workbook,電子資通訊製造業,498.19,0.49819,已計算,"Total(TWD) 5,661,250 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10080,鋰離子電池組,0.000114,5000mAh / 3.7V,4252,pcs,892920,Spend-based Factor,,,,,已匹配,標準門檻,1,Tier 1 - 台灣本地,電池感應式水龍頭(HB-4100LR),19.41,kg,Taiwan EPA,TW,2015,0.848494172096252,,3,鋰離子電池組 5000mAh / 3.7V,procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=pcs, factor_unit=kg"
Category 1 (Purchased Goods),EXP-10081,積體電路 (IC) SOC,0.000088,7nm Node / High Performance,4655,pcs,5818750,Spend-based Factor,IC,C-261 半導體製造業 (EEIO),0.000088,元,已匹配,係數對照表,0,係數對照表,C-261 半導體製造業 (EEIO),0.000088,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,積體電路 (IC) SOC 7nm Node / High Performance C-261 半導體製造業 (EEIO),procurement_workbook,電子資通訊製造業,512.05,0.51205,已計算,"Total(TWD) 5,818,750 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10082,鋁合金機殼 (Al-Alloy),0,AL6061 Anodized,1902,kg,342360,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,15396.06648636,15.39606648636,已計算,Qty 1902 kg -> 1902 kg; * factor
Category 1 (Purchased Goods),EXP-10083,鋁合金機殼 (Al-Alloy),0.000088,AL6061 Anodized,901,kg,162180,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,7293.29963418,7.29329963418,已計算,Qty 901 kg -> 901 kg; * factor
Category 1 (Purchased Goods),EXP-10084,鋁合金機殼 (Al-Alloy),0,AL6061 Anodized,4543,kg,817740,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,36774.09571374,36.77409571374,已計算,Qty 4543 kg -> 4543 kg; * factor
Category 1 (Purchased Goods),EXP-10085,MLCC 電容,0,0402 X7R 10uF,2173,pcs,326,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.037164,0.000037164,已計算,Total(TWD) 326 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10086,積體電路 (IC) SOC,0,7nm Node / High Performance,677,pcs,846250,Spend-based Factor,IC,C-261 半導體製造業 (EEIO),0.000088,元,已匹配,係數對照表,0,係數對照表,C-261 半導體製造業 (EEIO),0.000088,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,積體電路 (IC) SOC 7nm Node / High Performance C-261 半導體製造業 (EEIO),procurement_workbook,電子資通訊製造業,74.47,0.07447,已計算,"Total(TWD) 846,250 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10087,鋁合金機殼 (Al-Alloy),0.000114,AL6061 Anodized,2783,kg,500940,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,22527.47267694,22.52747267694,已計算,Qty 2783 kg -> 2783 kg; * factor
Category 1 (Purchased Goods),EXP-10088,MLCC 電容,0.000088,0402 X7R 10uF,3293,pcs,494,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.056316,0.000056316,已計算,Total(TWD) 494 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10089,鋁合金機殼 (Al-Alloy),0,AL6061 Anodized,1246,kg,224280,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,10085.96153628,10.08596153628,已計算,Qty 1246 kg -> 1246 kg; * factor
